SITEYRID,SurveyVisitID,SurveyPeriod,SurveyDate,StartTime,StopTime,TotalHours,YBCUNum,TimeDetected,DetectionMethod,DetectionType,VocalType,NumCallsResponse,BehObs,Detection_X,Detection_Y,Detection_Lat,Detection_Long,Distance,Bearing,Corrected_X,Corrected_Y,Comments
,2174,,,,,,,,,,,,,,,,,,,,,
,2175,,,,,,,,,,,,,,,,,,,,,
,2176,,,,,,,,,,,,,,,,,,,,,
,2177,,,,,,,,,,,,,,,,,,,,,
,2178,,,,,,,,,,,,,,,,,,,,,
,2179,,,,,,,,,,,,,,,,,,,,,
,2180,,,,,,,,,,,,,,,,,,,,,
,2181,,,,,,,,,,,,,,,,,,,,,
,2182,,,,,,,,,,,,,,,,,,,,,
,2183,,,,,,,,,,,,,,,,,,,,,
,2184,,,,,,,,,,,,,,,,,,,,,
,2185,,,,,,,,,,,,,,,,,,,,,
,2186,,,,,,,,,,,,,,,,,,,,,
,2187,,,,,,,,,,,,,,,,,,,,,
,2188,,,,,,,,,,,,,,,,,,,,,
,2189,,,,,,,,,,,,,,,,,,,,,
,2190,,,,,,,,,,,,,,,,,,,,,
,2191,,,,,,,,,,,,,,,,,,,,,
,2192,,,,,,,,,,,,,,,,,,,,,
,2193,,,,,,,,,,,,,,,,,,,,,
,2194,,,,,,,,,,,,,,,,,,,,,
,2195,,,,,,,,,,,,,,,,,,,,,
,2196,,,,,,,,,,,,,,,,,,,,,
,2197,,,,,,,,,,,,,,,,,,,,,
,2198,,,,,,,,,,,,,,,,,,,,,
,2199,,,,,,,,,,,,,,,,,,,,,
,2200,,,,,,,,,,,,,,,,,,,,,
,2201,,,,,,,,,,,,,,,,,,,,,
,2202,,,,,,,,,,,,,,,,,,,,,
,2203,,,,,,,,,,,,,,,,,,,,,
,2204,,,,,,,,,,,,,,,,,,,,,
,2205,,,,,,,,,,,,,,,,,,,,,
,2206,,,,,,,,,,,,,,,,,,,,,
,2207,,,,,,,,,,,,,,,,,,,,,
,2208,,,,,,,,,,,,,,,,,,,,,
,2209,,,,,,,,,,,,,,,,,,,,,
,2210,,,,,,,,,,,,,,,,,,,,,
,2211,,,,,,,,,,,,,,,,,,,,,
,2212,,,,,,,,,,,,,,,,,,,,,
,2213,,,,,,,,,,,,,,,,,,,,,
,2214,,,,,,,,,,,,,,,,,,,,,
,2215,,,,,,,,,,,,,,,,,,,,,
,2216,,,,,,,,,,,,,,,,,,,,,
,2217,,,,,,,,,,,,,,,,,,,,,
